city_id,city,state,country,continent,population,area_km2,population_density,internet_pct,electricity_access_pct,unemployment_pct,literacy_pct,median_age,annual_rainfall_mm,avg_temperature_c,air_quality_index,hospitals,schools,crime_rate,green_space_pct,public_transport_pct,tourism_index,cost_of_living_index,avg_income_usd,city_score,developed,population_density_check
28,Wuhan,Hubei,China,Asia,1371596,158.45,8656.29,78.54,89.3,1.0,78.29,25.9,201.81,26.3,70.1,104,244,35.23,24.39,58.48,68.19,60.45,21701.96,64.72,1,8656.333228147681
396,Bruges,Flanders,Belgium,Europe,3434354,126.25,27203.42,100.0,85.18,1.86,69.9,37.6,110.67,11.3,28.3,101,264,43.88,28.5,57.11,95.42,40.89,8370.09,74.05,1,27202.80396039604
231,Seoul,Seoul,South Korea,Asia,1881939,25.45,73958.19,69.76,90.09,8.44,70.3,31.3,162.14,11.6,75.4,92,242,40.19,49.16,83.24,68.25,73.29,77622.19,66.72,1,73946.52259332023
261,Buenos Aires,Buenos Aires,Argentina,South America,4196096,86.65,48428.26,92.99,79.24,1.0,75.06,34.6,45.37,25.0,41.6,88,264,55.32,2.0,50.61,1.0,40.86,9861.82,54.34,0,48425.80496249278
379,Lugano,Ticino,Switzerland,Europe,1084446,546.89,1982.92,82.37,100.0,6.67,73.69,28.2,70.78,15.9,116.4,89,245,23.57,45.72,69.01,55.07,32.11,150000.0,66.32,1,1982.9325824205964
289,Arica,Arica y Parinacota,Chile,South America,407408,82.09,4962.88,100.0,94.02,10.38,76.23,31.6,93.21,8.1,98.3,104,249,6.98,44.22,43.72,39.18,97.83,39844.89,65.48,1,4962.943111219393
163,Lyon,Auvergne-Rhône-Alpes,France,Europe,487759,923.78,528.01,74.18,89.97,11.7,78.53,37.3,115.38,12.4,10.9,79,248,39.77,27.33,66.83,49.77,60.25,25069.96,68.43,1,528.003420727879
432,Bergen,Vestland,Norway,Europe,1882900,176.74,10653.32,64.07,86.96,10.61,90.7,42.4,147.81,29.5,120.2,92,237,64.37,10.35,67.48,63.07,72.72,13471.84,56.36,0,10653.502319791784
139,Kayseri,Kayseri,Turkey,Europe,2146955,809.75,2651.37,76.67,91.08,7.78,88.64,37.2,219.29,10.6,73.7,94,219,29.04,12.61,70.65,78.96,56.54,20406.35,67.83,1,2651.3800555727075
63,Davao City,Davao Region,Philippines,Asia,1265707,129.38,9782.87,71.15,82.83,7.59,95.28,48.8,215.1,10.2,86.2,97,261,22.46,2.0,27.43,40.72,54.76,31276.7,54.58,0,9782.86443036018
136,Gaziantep,Gaziantep,Turkey,Europe,903270,39.82,22682.66,97.33,100.0,5.09,94.07,27.3,201.88,12.7,85.5,100,239,37.94,24.6,51.08,47.29,55.26,49505.64,66.2,1,22683.827222501255
129,Enugu,Enugu State,Nigeria,Africa,424817,57.99,7325.86,74.34,94.75,8.19,73.83,29.6,87.07,21.7,136.9,79,268,60.81,18.22,89.61,57.72,50.57,85203.22,60.45,0,7325.694085187101
485,Petaling Jaya,Selangor,Malaysia,Asia,1748705,103.88,16834.22,89.66,83.14,6.1,68.79,39.2,164.08,20.4,66.4,83,244,40.98,38.3,58.8,79.23,69.96,15527.11,67.31,1,16833.8948787062
9,Jaipur,Rajasthan,India,Asia,687232,108.12,6356.47,89.34,100.0,11.26,91.05,32.4,155.89,30.2,29.3,82,258,45.19,31.95,39.92,19.72,77.04,13671.06,65.11,1,6356.196818349981
327,Fujairah,Fujairah,UAE,Asia,1240366,22.83,54336.82,82.39,99.61,1.0,100.0,37.5,68.31,14.9,55.6,81,241,23.15,34.48,49.04,27.98,50.61,45879.71,66.87,1,54330.530004380205
472,Wellington,Wellington,New Zealand,Oceania,1081455,73.18,14778.02,94.88,87.93,4.77,81.47,32.2,62.26,16.7,98.0,77,229,46.64,49.66,28.27,,55.54,33294.84,60.57,0,14778.013118338342
65,Zamboanga City,Zamboanga Peninsula,Philippines,Asia,2958475,223.91,13213.02,68.33,81.6,5.26,93.34,32.3,64.0,13.9,113.1,91,260,58.89,37.93,22.24,1.0,33.54,,46.44,0,13212.78638738779
301,Caracas,Capital District,Venezuela,South America,516564,618.53,835.14,78.8,90.6,4.54,79.4,37.3,71.42,24.9,83.5,96,239,39.74,14.47,44.81,69.71,55.4,18040.04,60.86,0,835.147850548882
15,Phoenix,Arizona,USA,North America,2651950,175.48,15112.79,62.32,74.18,12.86,83.24,39.9,38.67,17.8,40.5,97,227,37.1,40.0,54.96,54.03,17.33,42489.71,62.19,0,15112.5484385685
157,Düsseldorf,North Rhine-Westphalia,Germany,Europe,504313,125.25,4026.6,78.02,94.88,7.83,84.68,50.0,98.96,15.9,132.4,87,263,34.07,40.35,20.96,,41.05,32289.48,60.07,0,4026.4510978043913
41,Tokyo,Tokyo,Japan,Asia,222689,231.19,963.22,63.68,88.39,10.19,86.8,41.6,46.1,21.1,58.0,71,227,20.05,16.89,85.37,63.74,51.05,41364.36,67.55,1,963.2293784333233
380,Biel/Bienne,Bern,Switzerland,Europe,1169418,69.57,16809.78,100.0,74.74,6.15,85.96,32.3,32.25,25.6,84.5,92,251,47.67,20.22,32.53,68.24,18.11,30273.52,61.11,0,16809.228115567057
468,Dundalk,Leinster,Ireland,Europe,572522,762.98,750.38,57.6,90.11,11.79,75.18,22.6,163.21,14.5,50.9,101,234,24.44,35.81,59.59,3.77,36.15,37714.94,56.59,0,750.3761566489292
410,Queluz,Lisbon District,Portugal,Europe,409935,30.07,13632.69,85.7,95.35,4.36,87.44,33.8,170.92,24.5,29.5,93,247,70.8,39.07,91.54,41.32,71.55,21731.4,70.45,1,13632.690389092118
217,Gold Coast,Queensland,Australia,Oceania,251833,188.31,1337.3,50.84,85.16,6.55,83.15,26.1,135.99,12.8,69.7,83,228,44.91,22.32,25.72,29.04,76.68,39958.61,49.54,0,1337.3320588391482
280,Ibagué,Tolima,Colombia,South America,326879,142.99,2286.09,74.73,100.0,1.0,71.89,31.6,138.91,13.0,89.3,82,257,50.64,31.51,71.81,50.62,40.04,32308.65,61.43,0,2286.0269948947475
442,Aarhus,Central Denmark,Denmark,Europe,2917956,152.73,19105.51,83.41,91.95,8.78,94.65,34.3,327.15,23.9,96.3,88,201,40.45,47.5,24.37,44.05,72.42,40177.0,59.89,0,19105.323119230015
438,Sandnes,Rogaland,Norway,Europe,1101433,37.72,29198.57,33.67,79.38,7.61,96.22,34.6,54.37,16.3,52.2,75,265,46.42,27.58,26.38,70.51,46.75,44533.35,54.74,0,29200.23860021209
338,Beersheba,Southern District,Israel,Asia,5012700,150.21,33372.11,87.87,88.41,9.84,84.31,36.9,86.24,7.7,123.6,100,286,48.37,31.17,78.68,66.86,59.15,60904.17,65.61,1,33371.280207709206
237,Suwon,Gyeonggi,South Korea,Asia,2617597,20.0,130879.85,78.4,77.32,6.34,72.56,40.6,77.28,3.3,156.6,88,257,28.34,60.81,5.0,54.64,18.26,30751.95,55.37,0,130879.85
208,Quebec City,Quebec,Canada,North America,2102313,32.5,64689.99,64.81,93.6,8.25,53.38,35.9,78.22,24.1,27.2,87,243,68.78,9.85,53.18,58.18,68.07,53163.75,57.44,0,64686.553846153845
213,Brisbane,Queensland,Australia,Oceania,427163,113.37,3767.96,75.21,97.41,11.67,81.25,38.2,42.91,22.9,38.2,85,262,47.38,12.48,48.51,19.85,49.87,35195.93,58.99,0,3767.8662785569372
296,Cusco,Cusco,Peru,South America,1063754,131.17,8109.59,90.68,87.74,10.21,88.76,37.7,72.09,24.1,96.9,74,233,43.61,33.1,26.48,69.98,52.95,17772.26,61.67,0,8109.735457802852
465,Waterford,Munster,Ireland,Europe,1160532,35.97,32266.12,92.83,83.66,3.69,82.28,36.9,132.98,23.4,79.4,79,208,45.88,30.84,43.92,56.3,58.23,36832.55,62.28,1,32263.886572143452
252,Hanoi,Hanoi,Vietnam,Asia,891566,154.71,5762.8,100.0,84.81,6.16,78.06,33.7,258.72,11.6,96.4,97,225,39.49,25.62,65.65,47.87,84.35,33231.79,63.16,1,5762.8207614246
497,Sengkang,Singapore,Singapore,Asia,2589105,20.0,129455.25,82.84,94.04,6.01,69.9,40.0,97.97,14.3,65.9,91,256,35.5,29.96,42.56,92.98,47.86,,67.46,1,129455.25
466,Drogheda,Leinster,Ireland,Europe,307201,69.5,4420.17,78.6,95.85,3.4,66.0,46.4,106.66,20.8,47.8,102,250,19.19,7.52,45.99,88.6,94.47,46364.17,67.54,1,4420.158273381295
304,Barquisimeto,Lara,Venezuela,South America,1757284,79.16,22199.06,89.31,86.9,4.76,72.18,39.9,263.52,19.2,58.2,76,263,60.82,28.06,52.37,44.62,38.81,33241.49,60.76,0,22199.14098029308
351,Warsaw,Masovian Voivodeship,Poland,Europe,837492,158.91,5270.13,,84.58,9.11,80.45,34.4,25.15,23.4,135.2,78,219,12.1,13.46,64.25,73.28,16.89,48260.93,63.07,1,5270.228431187465
270,San Juan,San Juan,Argentina,South America,6464373,109.96,58790.3,86.9,100.0,4.68,89.7,29.1,126.9,12.1,32.3,87,236,24.05,53.27,80.33,49.22,79.97,38599.99,77.14,1,58788.40487449982
202,Montreal,Quebec,Canada,North America,941226,449.21,2095.31,,86.07,5.79,70.88,41.0,404.48,26.6,64.0,91,255,35.91,41.15,9.53,44.43,67.73,49895.87,55.19,0,2095.2917343781305
162,Marseille,Provence-Alpes-Côte d'Azur,France,Europe,1181667,53.24,22195.9,72.55,80.0,2.72,75.0,37.3,205.15,14.7,63.2,77,232,27.92,44.05,67.54,50.09,22.08,11662.82,63.97,1,22195.097670924115
44,Nagoya,Aichi,Japan,Asia,1005276,138.68,7248.95,79.53,89.95,3.45,89.87,31.0,339.87,26.4,85.2,85,239,59.64,22.29,65.05,32.0,66.64,19254.57,58.3,0,7248.889529852899
218,Newcastle,New South Wales,Australia,Oceania,2387480,418.8,5700.74,44.25,85.72,6.11,83.62,41.2,157.93,14.9,103.8,80,234,33.99,34.47,53.45,59.22,51.64,56605.76,55.02,0,5700.764087870105
402,Porto,Porto District,Portugal,Europe,1332481,133.86,9954.47,73.14,100.0,10.42,67.93,38.9,90.28,21.2,23.3,82,245,35.09,13.06,57.44,43.39,80.43,40252.24,64.32,1,9954.288062154488
191,Madrid,Community of Madrid,Spain,Europe,1646359,616.26,2671.54,100.0,85.65,9.4,69.21,25.5,143.12,8.5,84.9,69,241,16.32,41.51,93.54,68.26,53.07,45711.75,73.28,1,2671.533119138026
310,Cabimas,Zulia,Venezuela,South America,1494393,621.61,2404.07,72.79,100.0,7.55,68.24,31.3,78.54,32.8,89.7,87,247,42.93,11.87,40.37,23.63,37.05,8323.95,52.13,0,2404.0684673669984
260,Vung Tau,Ba Ria-Vung Tau,Vietnam,Asia,1872051,27.8,67335.37,70.77,91.7,8.7,90.72,32.0,134.94,20.2,102.1,85,219,25.26,43.9,87.61,,38.72,12654.41,65.43,1,67339.96402877697
106,Makassar,South Sulawesi,Indonesia,Asia,2066013,89.53,23076.47,88.51,100.0,4.45,73.03,34.3,100.69,18.6,121.5,81,251,21.48,17.64,88.62,46.11,58.02,10583.03,65.94,1,23076.209091924495
54,Puebla,Puebla,Mexico,North America,9203305,79.86,115236.8,100.0,87.35,17.93,61.15,33.5,263.44,26.0,99.7,87,255,39.72,22.39,62.72,44.69,59.55,13799.07,60.07,0,115242.98772852492
390,Dornbirn,Vorarlberg,Austria,Europe,218820,26.77,8174.47,64.26,96.43,6.32,78.68,30.9,185.57,20.6,41.2,82,253,18.69,37.49,78.83,74.51,57.16,35130.75,72.38,1,8174.0754576017935
2,Delhi,Delhi,India,Asia,2943720,38.86,75748.11,67.06,84.75,3.84,84.49,38.1,173.05,20.7,86.7,80,260,45.88,38.61,56.22,53.42,38.94,27402.2,59.22,0,75751.93000514669
449,Vejle,Southern Denmark,Denmark,Europe,1763631,335.15,5262.14,73.4,82.29,9.58,89.26,30.8,53.27,32.2,60.2,88,231,25.71,48.04,94.68,54.19,15.0,51838.48,70.89,1,5262.213934059377
491,Singapore,Singapore,Singapore,Asia,2872104,325.48,8824.33,68.76,94.91,9.76,88.41,26.7,85.9,20.9,60.4,95,247,31.82,2.0,44.28,77.54,15.0,30603.32,63.59,1,8824.210396952194
50,Saitama,Saitama,Japan,Asia,2333000,117.63,19832.68,84.56,94.96,2.01,87.0,42.5,82.73,0.1,116.6,94,251,17.54,9.05,79.93,39.27,61.97,24640.05,63.75,1,19833.375839496726
420,Agrinio,Western Greece,Greece,Europe,183359,425.64,430.79,78.42,76.34,1.0,91.12,41.4,131.49,6.9,106.4,79,283,45.28,28.22,100.0,86.66,76.63,26149.73,68.06,1,430.78423080537544
81,Dhaka,Dhaka Division,Bangladesh,Asia,108020,173.6,622.22,81.66,100.0,8.13,72.09,31.2,120.32,1.9,87.4,96,233,20.19,28.73,18.7,6.6,26.98,21890.73,53.57,0,622.2350230414746
206,Ottawa,Ontario,Canada,North America,453178,104.72,4327.56,67.89,100.0,5.32,80.24,31.9,46.77,6.3,52.2,77,216,5.11,22.0,50.42,65.11,55.14,38614.85,67.83,1,4327.5210084033615
35,Fortaleza,Ceará,Brazil,South America,251259,203.56,1234.3,70.08,100.0,6.95,80.25,40.5,159.78,21.0,113.7,88,243,32.68,37.03,47.31,54.93,66.52,24203.59,60.5,0,1234.3240322263705
431,Oslo,Oslo,Norway,Europe,1209861,38.84,31149.7,73.94,73.81,1.0,74.54,24.4,90.01,21.3,88.5,96,268,19.8,33.49,35.42,12.33,45.25,43844.43,51.7,0,31149.87126673532
264,Mendoza,Mendoza,Argentina,South America,2273671,63.1,36034.55,71.29,80.43,5.72,90.89,43.7,108.01,20.3,103.3,73,261,61.4,31.44,41.19,57.5,31.68,15661.69,55.23,0,36032.82091917591
428,Hradec Králové,Hradec Králové,Czechia,Europe,1818990,614.48,2960.23,91.82,80.83,4.19,84.77,37.2,126.65,9.1,110.0,88,260,44.27,50.95,78.08,,76.4,30108.87,66.09,1,2960.2102590808486
367,Linköping,Östergötland,Sweden,Europe,314212,52.27,6011.39,61.1,88.91,10.98,87.1,34.2,62.33,22.6,73.7,97,260,51.84,49.64,11.63,60.29,47.67,27986.06,56.43,0,6011.325808303041
92,Lahore,Punjab,Pakistan,Asia,1542686,99.64,15483.36,78.13,76.9,9.02,100.0,30.0,166.18,7.1,34.7,75,251,46.65,5.95,51.63,35.8,81.33,17544.05,60.91,0,15482.597350461661
340,Bnei Brak,Tel Aviv District,Israel,Asia,859461,202.1,4252.66,74.79,81.99,9.88,82.75,24.2,71.03,4.9,112.9,91,198,-5.0,27.88,42.92,44.82,70.54,20684.16,57.6,0,4252.652152399803
482,George Town,Penang,Malaysia,Asia,260220,460.92,564.57,,85.4,2.98,97.45,39.3,136.27,26.9,116.0,75,256,31.61,41.86,72.94,100.0,58.91,32578.23,72.84,1,564.5665191356418
53,Monterrey,Nuevo León,Mexico,North America,1617541,25.61,63169.29,79.64,85.18,11.14,77.66,28.6,189.52,13.3,120.7,118,244,43.88,39.42,49.21,51.16,72.9,23685.06,58.54,0,63160.523233112064
346,Groningen,Groningen,Netherlands,Europe,1733190,20.0,86659.5,100.0,70.62,2.62,71.55,32.6,191.1,8.2,89.2,81,275,56.71,36.03,87.02,53.94,36.93,54693.08,63.65,1,86659.5
265,La Plata,Buenos Aires,Argentina,South America,1690933,176.19,9597.45,77.26,80.48,8.41,76.58,31.1,50.64,38.0,116.6,95,274,26.41,36.06,42.38,44.93,51.04,53330.86,57.06,0,9597.213235711448
242,Chiang Mai,Chiang Mai,Thailand,Asia,3944075,100.06,39418.38,62.98,100.0,3.28,88.48,28.9,69.99,24.7,59.2,93,216,68.61,44.77,18.88,48.78,53.74,25091.61,57.26,0,39417.09974015591
14,Houston,Texas,USA,North America,1103391,339.42,3250.8,53.17,71.03,6.46,90.05,34.7,150.55,17.2,112.3,99,240,41.68,24.87,43.88,26.64,63.26,21469.9,48.08,0,3250.8131518472687
316,Taif,Makkah Province,Saudi Arabia,Asia,1642044,81.73,20090.92,100.0,86.38,7.97,76.65,39.2,147.58,18.9,102.2,95,258,62.47,14.02,73.11,78.06,69.98,53651.52,64.23,1,20091.080386638932
89,Narayanganj,Dhaka Division,Bangladesh,Asia,1521866,177.82,8558.68,87.8,81.15,3.98,85.09,34.9,331.29,22.3,130.7,99,216,26.7,21.21,72.65,38.49,65.79,13867.57,61.36,0,8558.463614891463
388,Wels,Upper Austria,Austria,Europe,781257,185.71,4206.86,61.7,93.0,9.17,83.42,31.0,151.4,22.1,138.5,94,254,45.16,21.24,15.57,40.83,58.9,18814.37,49.85,0,4206.865543050993
274,Barranquilla,Atlántico,Colombia,South America,4641857,891.73,5205.43,83.6,100.0,10.13,80.36,31.7,107.46,20.4,115.5,76,271,41.22,27.08,63.7,59.96,40.73,31701.38,63.72,1,5205.451201596896
167,Montpellier,Occitanie,France,Europe,239029,279.1,856.43,100.0,93.24,17.75,78.0,28.7,62.02,14.1,91.2,96,257,54.73,24.39,68.49,46.85,94.81,21148.74,63.5,1,856.427803654604
329,Khor Fakkan,Sharjah,UAE,Asia,4049847,34.06,118918.88,,82.24,7.18,65.36,30.0,247.64,14.4,142.0,89,258,20.06,12.1,96.23,17.38,57.63,69776.26,56.9,0,118903.31767469172
362,Gothenburg,Västra Götaland,Sweden,Europe,284275,161.32,1762.17,91.74,80.15,2.51,88.33,20.4,556.58,15.3,70.0,84,259,46.13,28.01,25.95,70.5,71.48,15123.86,62.6,1,1762.1807587403919
135,Adana,Adana,Turkey,Europe,881619,25.26,34902.77,75.53,93.83,3.3,93.4,30.8,201.58,8.0,85.4,93,263,47.32,49.92,42.28,53.32,40.02,46314.42,62.6,1,34901.78147268408
307,Maturín,Monagas,Venezuela,South America,1053650,78.69,13389.51,63.05,95.77,14.24,99.26,36.9,69.85,25.8,126.7,83,262,23.69,46.55,83.11,50.44,38.99,52267.01,66.44,1,13389.884356334986
489,Kuching,Sarawak,Malaysia,Asia,888580,46.92,18937.84,82.93,82.94,12.01,84.22,34.5,197.68,21.9,112.9,82,253,60.08,10.48,72.09,60.35,53.97,43205.44,59.01,0,18938.192668371696
320,Abha,Asir Province,Saudi Arabia,Asia,384835,33.84,11371.59,95.86,88.39,5.42,90.43,38.6,109.58,32.2,111.6,110,263,70.1,2.06,42.32,78.9,32.55,13281.61,59.9,0,11372.192671394798
244,Nakhon Ratchasima,Nakhon Ratchasima,Thailand,Asia,187243,25.35,7385.01,70.04,77.88,10.27,64.24,35.5,231.16,17.1,114.7,90,249,44.39,52.32,86.62,81.78,77.49,95826.43,63.82,1,7386.3116370808675
55,Tijuana,Baja California,Mexico,North America,1102295,68.69,16047.01,57.34,77.24,7.97,85.89,31.3,117.16,14.3,90.2,97,262,43.66,30.13,65.71,22.38,22.09,39137.12,52.64,0,16047.386810307178
364,Uppsala,Uppsala County,Sweden,Europe,1307962,38.15,34286.84,90.93,100.0,8.42,100.0,28.4,151.62,7.8,67.4,97,285,17.72,30.86,53.46,20.38,99.99,70249.86,67.01,1,34284.71821756226
51,Mexico City,Mexico City,Mexico,North America,1767431,146.81,12039.14,59.37,75.33,9.57,65.21,40.0,254.6,27.7,48.3,104,241,50.9,37.79,91.61,56.05,25.62,46446.07,61.95,0,12038.900619848784
498,Hougang,Singapore,Singapore,Asia,1357530,78.6,N/A,60.75,90.08,1.0,100.0,40.5,65.1,22.0,112.4,96,244,30.09,59.56,68.86,73.08,91.98,28976.89,67.16,1,17271.374045801527
175,Liverpool,England,United Kingdom,Europe,2774019,30.63,90557.95,76.73,88.73,7.84,79.6,38.7,113.23,15.9,81.8,80,250,64.04,48.03,39.81,22.55,57.56,57810.31,54.6,0,90565.42605288932
446,Randers,Central Denmark,Denmark,Europe,842645,25.11,33562.31,82.35,72.97,16.91,84.27,32.0,35.69,17.1,110.5,89,248,43.52,9.17,60.65,41.73,32.11,21130.12,55.15,0,33558.144165671045
190,Venice,Veneto,Italy,Europe,786404,573.02,1372.37,75.89,99.73,8.7,62.9,25.8,145.05,10.0,106.6,82,227,35.86,40.63,35.84,87.67,60.67,,62.34,1,1372.3849080311334
105,Semarang,Central Java,Indonesia,Asia,636274,43.22,14720.59,61.54,87.88,5.38,93.79,33.6,169.43,19.3,141.2,96,249,53.41,31.39,29.0,42.36,59.29,73241.34,52.3,0,14721.749190189727
464,Galway,Connacht,Ireland,Europe,1077627,20.0,53881.35,84.9,88.64,1.74,74.64,25.7,60.31,14.4,104.5,91,262,50.55,51.05,58.3,66.49,64.2,18006.92,63.22,1,53881.35
188,Florence,Tuscany,Italy,Europe,5380944,32.31,166515.46,83.48,93.48,4.63,79.6,29.7,48.43,14.5,47.3,87,235,49.18,51.95,79.69,26.43,28.51,11614.53,67.15,1,166541.13277623025
170,Lille,Hauts-de-France,France,Europe,92526,105.56,876.56,72.55,84.01,4.04,75.44,26.9,167.7,28.1,18.9,100,243,32.72,29.19,29.29,25.79,72.42,16259.82,59.34,0,876.525198938992
59,Mérida,Yucatán,Mexico,North America,346461,46.25,7490.24,79.78,99.09,4.09,96.35,30.0,195.12,30.4,,105,265,48.72,17.9,66.69,48.98,57.35,55759.34,63.63,1,7491.048648648649
49,Kawasaki,Kanagawa,Japan,Asia,2438392,216.79,11247.89,63.67,96.51,6.91,64.65,39.3,412.19,19.1,133.0,87,285,17.35,34.72,47.27,53.35,17.43,21599.23,58.04,0,11247.714377969463
345,Eindhoven,North Brabant,Netherlands,Europe,1371009,553.47,2477.11,62.51,77.9,9.75,75.35,25.2,353.18,12.0,92.0,79,247,64.67,25.73,53.95,12.31,43.71,41768.57,46.96,0,2477.1152908016693
236,Gwangju,Gwangju,South Korea,Asia,1408617,57.16,24643.42,66.11,100.0,2.32,77.97,37.3,138.08,34.7,66.0,86,272,40.1,34.14,71.21,73.23,63.5,37868.72,67.13,1,24643.404478656405
253,Haiphong,Hai Phong,Vietnam,Asia,435797,619.37,703.62,66.05,84.44,9.2,65.81,25.6,98.11,6.8,54.3,93,278,26.09,7.96,41.03,50.51,23.48,54718.68,56.7,0,703.6133490482264
22,Beijing,Beijing,China,Asia,494995,55.65,8894.89,82.74,63.5,3.34,99.82,43.0,109.03,17.0,43.3,105,255,76.27,15.11,68.6,50.49,32.05,80006.99,60.75,0,8894.788858939803
314,Medina,Madinah Province,Saudi Arabia,Asia,726535,170.54,4260.1,84.06,90.93,6.72,76.66,34.8,104.96,19.5,50.6,89,259,47.51,15.5,18.29,70.89,58.06,15771.63,61.12,0,4260.202884953676
460,Pori,Satakunta,Finland,Europe,1808550,107.14,16880.24,83.36,85.14,1.0,100.0,38.6,235.67,19.6,20.0,77,268,18.66,18.9,23.94,71.2,61.11,41419.52,69.93,1,16880.250140003733
161,Paris,Île-de-France,France,Europe,221468,41.88,5287.76,60.19,100.0,4.41,71.92,33.7,275.06,19.5,102.3,100,288,30.83,25.45,51.5,,35.46,12122.54,54.0,0,5288.156638013371
277,Bucaramanga,Santander,Colombia,South America,402934,51.26,7860.34,69.0,77.53,1.39,87.56,39.8,167.14,23.6,105.7,96,250,42.56,40.97,100.0,16.45,66.99,23980.72,58.54,0,7860.593055013656
444,Aalborg,North Denmark,Denmark,Europe,3994009,411.85,9697.7,99.58,69.2,9.46,79.07,31.8,181.29,21.6,84.8,101,238,22.5,48.04,100.0,53.46,53.91,45325.55,70.82,1,9697.727327910647
192,Barcelona,Catalonia,Spain,Europe,940567,91.88,10236.93,93.11,75.27,2.78,71.68,29.1,255.88,17.6,88.9,80,236,46.99,50.94,5.99,33.46,15.0,26801.99,53.23,0,10236.906835002177
386,Klagenfurt,Carinthia,Austria,Europe,1605453,49.69,32307.44,79.41,93.67,4.04,85.03,36.6,226.79,14.6,61.6,97,246,46.54,43.2,66.46,55.28,73.76,34387.71,67.22,1,32309.378144495877
294,Chiclayo,Lambayeque,Peru,South America,1778471,20.0,88923.55,46.06,87.99,4.79,76.84,37.3,90.4,6.9,101.8,90,257,54.51,31.44,64.23,34.55,39.9,16920.81,50.6,0,88923.55
414,Heraklion,Crete,Greece,Europe,645533,232.63,2774.98,96.91,61.83,1.0,59.65,31.9,63.66,13.6,112.2,90,257,17.57,23.84,79.92,71.33,55.79,82504.59,63.37,1,2774.934445256416
344,Utrecht,Utrecht,Netherlands,Europe,1095477,166.32,6586.72,70.1,76.03,5.75,89.32,38.7,94.96,20.3,91.6,110,244,37.76,32.24,45.17,43.2,115.91,38277.8,56.07,0,6586.5620490620495
258,Nha Trang,Khanh Hoa,Vietnam,Asia,2827827,75.48,37465.48,,100.0,7.49,85.32,43.9,268.52,31.5,112.5,78,243,40.22,25.19,46.84,95.56,63.01,39478.56,65.71,1,37464.586645469
309,Puerto La Cruz,Anzoátegui,Venezuela,South America,874050,196.89,4439.24,36.33,91.4,11.66,84.78,27.9,75.22,9.7,148.1,89,261,46.16,33.19,78.12,55.14,63.4,46954.29,55.67,0,4439.28081669968
150,Urmia,West Azerbaijan,Iran,Asia,813853,128.64,6326.4,93.45,84.06,7.01,100.0,35.4,57.95,18.6,140.5,68,246,26.86,32.69,90.75,21.77,53.06,23984.84,65.73,1,6326.593594527364
131,Istanbul,Istanbul,Turkey,Europe,6022042,74.45,80882.01,64.59,78.8,6.89,82.9,38.0,151.6,24.5,133.1,83,262,15.86,34.98,94.48,72.97,23.74,20705.26,66.13,1,80887.06514439221
152,Hamburg,Hamburg,Germany,Europe,1010370,39.03,25886.6,92.44,100.0,9.43,63.02,28.5,72.96,20.2,85.1,86,237,46.62,31.65,76.98,49.28,53.83,61653.1,64.84,1,25887.009992313604
360,Katowice,Silesian,Poland,Europe,2342133,94.87,24688.71,74.19,77.03,12.79,73.1,35.0,295.84,8.7,17.2,89,274,48.91,31.43,75.53,87.03,37.6,39624.23,70.59,1,24687.8149046063
100,Sialkot,Punjab,Pakistan,Asia,203829,44.46,4584.86,96.63,80.32,12.67,92.38,37.5,108.23,16.5,122.6,100,251,32.17,18.64,97.54,29.33,64.95,21171.78,64.69,1,4584.547908232119
373,Basel,Basel-Stadt,Switzerland,Europe,2481273,258.99,9580.53,84.07,84.84,6.04,71.26,25.1,58.26,19.7,147.4,86,263,57.81,12.23,54.28,59.75,68.66,27586.76,56.13,0,9580.574539557512
88,Comilla,Chattogram Division,Bangladesh,Asia,520495,111.33,4675.27,54.85,100.0,4.63,96.1,28.6,26.64,16.9,109.9,83,256,35.14,11.62,42.35,49.69,20.58,72014.19,55.59,0,4675.2447678074195
459,Lahti,Päijät-Häme,Finland,Europe,1200297,153.4,7824.45,100.0,88.14,1.0,83.84,32.6,108.29,33.5,105.0,84,260,22.93,31.36,81.44,49.56,62.26,36232.37,68.34,1,7824.621903520208
331,Jerusalem,Jerusalem District,Israel,Asia,1786794,498.31,3585.69,49.83,98.47,2.89,72.85,34.1,46.48,17.3,56.5,97,277,37.02,48.42,62.57,57.53,19.84,43540.39,62.96,1,3585.7076919989563
215,Adelaide,South Australia,Australia,Oceania,974139,79.23,12295.42,38.22,80.87,3.03,80.59,40.1,184.5,15.1,110.9,77,230,61.88,38.42,30.15,13.73,75.74,26019.91,41.74,0,12295.077622112836
467,Swords,Leinster,Ireland,Europe,931142,82.01,11354.38,58.7,93.38,4.74,96.1,42.2,116.14,15.6,80.1,94,248,28.71,64.34,54.26,34.45,55.15,56629.22,62.65,1,11354.005609072065
122,Kano,Kano State,Nigeria,Africa,1241843,131.54,9441.14,78.05,91.47,6.68,75.17,35.1,72.49,38.0,60.2,93,218,31.83,3.12,60.76,38.08,34.15,34889.7,60.14,0,9440.801277178045
125,Port Harcourt,Rivers State,Nigeria,Africa,1926347,253.44,7600.92,75.24,92.92,6.39,76.48,35.5,199.03,18.7,35.2,93,260,49.39,58.85,37.43,61.28,85.16,,66.54,1,7600.800978535353
